sampleid,x,y,month,year,STATEFP,STATENS,AFFGEOID,GEOID,STUSPS,NAME,LSAD,ALAND,AWATER
IN 06-2013,-85.10258,39.19580,"7","2013","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN 21-2010,-86.90925,39.99708,"9","2010","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IL 10-2011,-85.10848,39.19741,"9","2011","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN 24-2010,-85.43173,40.82185,"10","2010","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN 03-2012,-85.20596,39.24292,"8","2012","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN 18-2010,-86.01136,40.50356,"9","2010","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN 21-2013,-85.76388,39.74107,"9","2013","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IL 19-2011,-85.65557,40.66198,"10","2011","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IL 14-2011,-85.96826,41.48484,"9","2011","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IL 24-2011,-85.46879,40.86623,"10","2011","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN 17-2012,-86.39106,41.59342,"10","2012","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN 01-2014,-85.93084,40.73899,"7","2014","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN 02-2014,-86.18000,40.74331,"7","2014","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN 03-2014,-86.48875,39.86450,"8","2014","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN 06-2014,-86.32044,39.52743,"9","2014","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN 07-2014,-85.78538,40.68810,"9","2014","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN 08-2014,-85.75021,40.65823,"9","2014","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN 09-2014,-85.64566,40.66455,"9","2014","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN 10-2014,-85.57665,40.69737,"9","2014","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN 13-2014,-85.10398,39.19544,"10","2014","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN 14-2014,-85.76272,39.74056,"10","2014","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN 15-2014,-86.41305,41.44717,"10","2014","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN 16-2014,-86.48573,39.74847,"11","2014","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN 17-2014,-86.44855,39.43136,"11","2014","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN 18-2014,-86.44855,39.43136,"11","2014","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN-01-2015,-86.26959,39.98210,"6","2015","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN-02-2015,-86.09202,40.58359,"7","2015","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN-05-2015,-86.17977,40.74342,"8","2015","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN-06-2015,-85.76272,39.74056,"8","2015","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN-07-2015,-86.32044,39.52743,"9","2015","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN-08-2015,-85.74319,40.66698,"9","2015","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN-09-2015,-85.74183,40.67625,"9","2015","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN-10-2015,-85.71790,40.67805,"9","2015","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN-11-2015,-85.65557,40.66198,"9","2015","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN-13-2015,-85.10398,39.19544,"9","2015","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN-17-2015,-86.94893,40.42746,"9","2015","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN-18-2015,-86.48875,39.86450,"9","2015","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN-23-2015,-86.50010,39.43950,"9","2015","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
IN-24-2015,-86.62432,39.38314,"9","2015","18","00448508",0400000US18,"18",IN,Indiana,"00","92787765193","1539541677"
MA 16-2012,-71.13984,41.80848,"10","2012","25","00606926",0400000US25,"25",MA,Massachusetts,"00","20204287539","7130763257"
MA 24-2012,-71.13984,41.80848,"10","2012","25","00606926",0400000US25,"25",MA,Massachusetts,"00","20204287539","7130763257"
MA 22-2012,-72.73937,42.60579,"10","2012","25","00606926",0400000US25,"25",MA,Massachusetts,"00","20204287539","7130763257"
MA 14-2012,-71.94696,42.05462,"10","2012","25","00606926",0400000US25,"25",MA,Massachusetts,"00","20204287539","7130763257"
MA 20-2012,-71.35341,42.24151,"10","2012","25","00606926",0400000US25,"25",MA,Massachusetts,"00","20204287539","7130763257"
MA 7-2012,-70.91008,41.98723,"10","2012","25","00606926",0400000US25,"25",MA,Massachusetts,"00","20204287539","7130763257"
MA 18-2012,-71.27030,42.31519,"10","2012","25","00606926",0400000US25,"25",MA,Massachusetts,"00","20204287539","7130763257"
MA 15-2012,-71.35744,42.19735,"10","2012","25","00606926",0400000US25,"25",MA,Massachusetts,"00","20204287539","7130763257"
MA 17-2012,-71.64245,42.16906,"10","2012","25","00606926",0400000US25,"25",MA,Massachusetts,"00","20204287539","7130763257"
MA 6-2012,-71.71311,42.16093,"10","2012","25","00606926",0400000US25,"25",MA,Massachusetts,"00","20204287539","7130763257"
MA 21-2012,-71.32168,42.29604,"7","2012","25","00606926",0400000US25,"25",MA,Massachusetts,"00","20204287539","7130763257"
MA 11-2012,-70.90993,41.89767,"7","2012","25","00606926",0400000US25,"25",MA,Massachusetts,"00","20204287539","7130763257"
MA 13-2012,-71.51305,42.42613,"8","2012","25","00606926",0400000US25,"25",MA,Massachusetts,"00","20204287539","7130763257"
MA 4-2012,-71.72982,42.04835,"10","2012","25","00606926",0400000US25,"25",MA,Massachusetts,"00","20204287539","7130763257"
MA 2-2012,-70.76094,41.88847,"8","2012","25","00606926",0400000US25,"25",MA,Massachusetts,"00","20204287539","7130763257"
MA 3-2012,-70.56614,41.93283,"8","2012","25","00606926",0400000US25,"25",MA,Massachusetts,"00","20204287539","7130763257"
MA 12-2012,-71.67054,42.32385,"10","2012","25","00606926",0400000US25,"25",MA,Massachusetts,"00","20204287539","7130763257"
MA 9-2012,-71.40267,42.08506,"10","2012","25","00606926",0400000US25,"25",MA,Massachusetts,"00","20204287539","7130763257"
MA 8-2012,-71.64363,42.12229,"10","2012","25","00606926",0400000US25,"25",MA,Massachusetts,"00","20204287539","7130763257"
MA 5-2012,-71.35389,42.38378,"8","2012","25","00606926",0400000US25,"25",MA,Massachusetts,"00","20204287539","7130763257"
MA 19-2012,-70.76368,41.89154,"7","2012","25","00606926",0400000US25,"25",MA,Massachusetts,"00","20204287539","7130763257"
MA 23-2012,-70.76059,41.89001,"7","2012","25","00606926",0400000US25,"25",MA,Massachusetts,"00","20204287539","7130763257"
MA 1-2012,-70.78058,41.77947,"7","2012","25","00606926",0400000US25,"25",MA,Massachusetts,"00","20204287539","7130763257"
LA 08-2011,-91.36944,31.01966,"8","2011","28","01779790",0400000US28,"28",MS,Mississippi,"00","121530256608","3930182746"
MS 06-2013,-88.36185,33.24353,"10","2013","28","01779790",0400000US28,"28",MS,Mississippi,"00","121530256608","3930182746"
FL 08-2013,-84.05269,30.36433,"9","2013","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 03-2013,-85.54211,30.91337,"9","2013","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 04-2010,-85.17723,30.45065,"2","2011","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
GA 21-2013,-83.38040,30.49380,"8","2013","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 06-2012,-84.75986,30.53269,"10","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 06-2013,-85.34327,30.73902,"9","2013","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
GA 12-2013,-83.29750,30.55600,"8","2013","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 09-2010,-85.11486,30.61960,"2","2011","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
GA 09-2013,-83.00110,30.51220,"8","2013","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 08-2012,-85.11512,30.61694,"10","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 07-2013,-85.08697,30.43438,"9","2013","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 08-2010,-84.09752,30.52193,"2","2011","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 09-2011,-85.11520,30.61997,"2","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 07-2014,-85.53855,30.78090,"10","2014","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 08-2014,-85.21169,30.36513,"1","2015","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 11-2014,-84.72168,30.64375,"10","2014","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 14-2014,-84.98802,30.37539,"1","2015","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 17-2014,-85.46793,30.45181,"12","2014","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 18-2014,-84.70596,30.35993,"12","2014","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 19-2014,-84.72749,30.67704,"1","2015","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 22-2014,-85.53855,30.78059,"10","2014","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 23-2014,-85.08697,30.43438,"1","2015","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 24-2014,-85.23155,30.95966,"11","2014","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
GA 07-2014,-83.22800,30.58670,"9","2014","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
GA 15-2014,-83.00810,30.42320,"9","2014","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 23-2012,-87.29822,30.43219,"10","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 02-2011,-82.30024,28.53337,"4","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 04-2012,-85.63171,30.19690,"11","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 09-2013,-83.11903,29.62501,"9","2013","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 13-2011,-82.31966,28.40552,"4","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 03-2011,-82.25020,28.36679,"4","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 24-2012,-87.02029,30.62677,"10","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 12-2012,-85.66077,30.47209,"11","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 05-2011,-82.23356,27.95017,"4","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 23-2011,-81.46671,27.55010,"3","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 04-2011,-82.25003,27.98856,"4","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 08-2011,-82.25015,28.41670,"3","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 01-2011,-82.34911,28.45842,"3","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 12-2011,-82.25018,28.41687,"3","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 06-2011,-81.60018,28.05017,"3","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 22-2011,-85.64004,30.73108,"3","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 21-2010,-80.57712,27.07908,"3","2011","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 01-2013,-87.29822,30.43219,"9","2013","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 23-2013,-80.83334,28.65020,"3","2014","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 22-2013,-81.98353,28.58361,"1","2014","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 24-2010,-82.32236,27.68986,"4","2011","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 21-2013,-82.32141,27.68930,"1","2014","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 22-2012,-84.98874,29.72165,"9","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 19-2010,-82.35883,29.63446,"2","2011","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 06-2010,-87.51649,30.94150,"3","2011","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 18-2013,-81.96679,28.45019,"12","2013","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 14-2011,-84.94852,30.34347,"2","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 05-2012,-87.38826,30.52827,"10","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 11-2012,-82.25020,28.36678,"12","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 20-2011,-82.42532,29.71057,"2","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 20-2010,-80.51501,27.05247,"4","2011","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 18-2011,-81.82892,30.30335,"2","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 05-2010,-85.52225,30.19545,"1","2011","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 14-2013,-82.30006,28.95009,"11","2013","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 12-2013,-82.90772,29.71264,"9","2013","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 14-2012,-85.25743,30.27352,"10","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 15-2011,-84.96427,30.35655,"2","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 10-2011,-85.24670,30.15277,"2","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 02-2010,-85.53153,30.29331,"4","2011","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 17-2013,-81.40006,28.30019,"12","2013","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 09-2012,-82.20019,27.96667,"12","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 07-2010,-85.58041,30.23037,"4","2011","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 15-2012,-81.98352,28.58360,"1","2013","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 13-2012,-82.25017,28.41671,"12","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 18-2010,-82.26442,30.03729,"3","2011","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 17-2010,-82.77309,28.04467,"4","2011","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 01-2010,-86.40100,30.76500,"3","2011","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 16-2012,-85.23562,30.28338,"10","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 14-2010,-82.22809,27.67450,"4","2011","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 02-2013,-86.14651,30.48035,"9","2013","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 16-2010,-81.69707,27.85778,"3","2011","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 25-2011,-84.81703,29.83681,"2","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 24-2013,-80.28864,26.81311,"3","2014","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 19-2013,-81.87650,28.03342,"1","2014","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 15-2013,-82.63344,28.01671,"11","2013","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 17-2011,-81.78567,30.11500,"2","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 12-2010,-82.27544,29.73363,"1","2011","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 07-2012,-81.86800,27.83341,"12","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 20-2013,-81.71280,28.11011,"1","2014","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 16-2011,-87.19373,30.75809,"3","2012","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 17-2012,-82.15025,28.36676,"1","2013","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 04-2013,-86.92058,30.60637,"9","2013","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 22-2010,-80.37413,27.06614,"3","2011","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
FL 05-2013,-85.51585,30.31493,"9","2013","12","00294478",0400000US12,"12",FL,Florida,"00","138911437206","31398800291"
